Size_of_ROIs,Mean_Value,St_Deviation,Skewness,Gradient_Mean_value,Gradient_Variance,Percentage_non_zero_Gradients,Contrast,Correlation,Entropy,Homogenity,Run_Percentage,Long_run_Emphasis,Gray_Value_Distribution,Yearly_Production
19931,103.2310471,99.14846147,0.473905083,135.8126906,12057.33893,0.867593197,36.88858246,0.000101548,3.730836608,0.20289404,0.499673875,1.970880611,3122.022994,4875.546039
19704,100.1525579,99.00710998,0.563012734,135.3562655,12068.84415,0.867032075,39.73738276,0.000101837,3.698887006,0.203409955,0.498934227,1.97101007,3079.598922,4809.809073
17936,100.5861954,98.78176625,0.553744034,135.4935592,12032.77714,0.869982159,43.27063825,0.000102308,3.672217142,0.201585519,0.498104371,1.977053951,2792.678755,4367.568167
18534,104.5049639,99.54912955,0.433448818,136.6296988,12576.74435,0.870022661,60.95174247,0.00010062,3.79323943,0.203149343,0.501187008,1.95887609,2904.259339,4545.294973
18836,106.66134,99.87042805,0.372270041,136.6126362,12504.88975,0.868496496,58.04682744,9.99E-05,3.792252125,0.20320774,0.500902527,1.965341812,2966.89274,4637.202014
20116,98.74895605,99.55867024,0.59457382,134.9681124,12069.87885,0.869308014,55.6464354,0.000100637,3.787295913,0.202993968,0.50029827,1.970786963,3144.470986,4931.235095
19740,99.08647416,99.31653397,0.591884679,134.9253808,12062.8382,0.868591692,57.82353596,0.000101103,3.779685036,0.202743843,0.500101317,1.978221232,3087.69064,4844.969206
19746,94.49387218,99.74481539,0.724954431,133.5270468,12344.4602,0.866453965,31.30442478,0.000100268,3.692656494,0.203201816,0.501215436,1.967464888,3112.197737,4855.741437
20370,94.25797742,99.62935172,0.730580648,133.7368022,12342.11515,0.867697595,34.21448978,0.000100553,3.682380081,0.203699623,0.499950908,1.987333071,3203.702671,4995.655734
19103,107.3474847,98.51032604,0.381005114,137.4849536,11969.58463,0.87159085,38.50660742,0.000102806,3.847896347,0.190872368,0.500340261,1.956580875,2939.508475,4713.150659
19736,102.9000811,99.79867877,0.476624208,137.2352492,12041.70661,0.866487637,39.32609782,0.000100245,3.787537289,0.202983267,0.499746656,1.954172159,3086.825003,4859.353442
19845,101.582716,100.6820946,0.472733645,136.0753428,12205.65039,0.868732678,35.62492381,9.85E-05,3.771388209,0.202917741,0.498664651,1.972008892,3091.985853,4837.261722
19366,105.2274089,100.5758161,0.395740807,137.0409104,12049.49374,0.868842301,67.28993746,9.86E-05,3.831842004,0.203417079,0.50082619,1.95226312,3039.03753,4752.566553
20202,98.10919711,100.89616,0.580113682,135.626337,11932.88114,0.867785368,39.13807167,9.81E-05,3.810294973,0.203628436,0.500297,1.972098546,3162.569407,4958.786089
19876,104.4291105,99.89518157,0.429528208,136.485615,11894.29292,0.868836788,61.10939831,9.99E-05,3.843255571,0.202966448,0.500201248,1.967712734,3111.97063,4864.95514
19848,108.5424728,99.84235374,0.310093133,137.441749,11921.2751,0.868299073,37.48806028,0.000100123,3.751540487,0.203502801,0.499445788,1.982649047,3108.82528,4838.660042
20370,114.1541973,100.8498988,0.148302916,139.4265867,12030.89376,0.86838488,43.39673298,9.81E-05,3.799243387,0.203535284,0.498674521,1.962689506,3189.707816,4999.601693
19591,96.19917309,100.7646971,0.641241495,136.21135,12185.06442,0.867388086,38.86133887,9.83E-05,3.815212357,0.202555299,0.500587004,1.957785255,3073.263485,4829.223514
18845,101.1884319,99.69923723,0.518570801,135.873979,12054.25906,0.867126559,41.31929085,0.000100424,3.790625308,0.202517765,0.499336694,1.981721573,2944.263124,4600.38661
20370,107.7170839,101.1691866,0.327483023,137.56839,12042.2733,0.868237604,40.89557389,9.75E-05,3.847867938,0.203237067,0.499852725,1.952465135,3196.440974,5013.377136
20599,100.3192873,99.72910707,0.549567548,136.1195266,11998.51292,0.867226564,38.84745311,0.000100383,3.803587147,0.203094697,0.499247536,1.964994166,3228.046091,5025.949436
20323,107.1517985,99.86748003,0.351519795,137.7612048,12128.95413,0.868916991,37.91613078,0.00010008,3.810551866,0.20300266,0.499089701,1.967761017,3170.940452,4997.744947
19590,103.1975498,99.46605357,0.470213462,137.7612048,12128.95413,0.86661562,32.29114706,0.000100908,3.739209486,0.203236406,0.498979071,1.971560102,3077.967366,4803.277238
18988,97.75990099,99.6584694,0.622157879,134.8683273,11903.15023,0.868074573,41.25278616,0.000100463,3.783491468,0.203093918,0.499526016,1.957090142,2968.014866,4643.428677
19877,99.97761232,99.42216304,0.564545864,133.9826118,11893.43747,0.867032248,34.44825684,0.000100987,3.771603435,0.202619858,0.498968657,1.97307925,3115.848357,4867.079048
18243,106.3035137,99.42965642,0.386587721,138.0502176,12129.60081,0.870196788,46.69499911,0.000100849,3.816846445,0.199746384,0.498437757,1.9439129,2844.846475,4474.04212
19218,107.8318243,99.15706091,0.345904972,138.3653866,12003.83166,0.871110417,65.89956406,0.000101449,3.859061897,0.196001473,0.499011344,1.950573514,2980.226486,4716.120334
19347,97.0754639,99.59717995,0.641775984,133.2643287,11932.64878,0.86969556,47.81147214,0.000100628,3.80014708,0.20273045,0.498733654,1.976059695,3020.783397,4737.7379
20486,101.0478864,99.69579505,0.528564278,134.8712951,11857.74589,0.867714537,54.67847572,0.000100352,3.839763819,0.202944647,0.499707117,1.960535313,3201.921364,5045.537658
19133,106.606805,99.63516161,0.372674282,137.1042865,11950.79418,0.868447185,54.41354293,0.000100448,3.823933401,0.2017531,0.499346679,1.974670295,2985.769939,4690.994139
19768,106.7756981,99.55777248,0.367571779,137.0651986,12056.63838,0.86675435,37.2637544,0.000100706,3.750742096,0.203367857,0.500252934,1.957427445,3108.70088,4860.804631
20335,101.4540448,99.47092824,0.522139141,134.4988141,11864.59274,0.866978117,30.92757615,0.000100923,3.738954847,0.203512994,0.500073764,1.952502704,3194.763202,5006.115744
20120,98.29343936,99.60738961,0.612450336,132.9694444,11957.42266,0.867793241,33.74431756,0.000100639,3.775052756,0.202915775,0.50084493,1.963679667,3154.260296,4944.807681
20110,90.39030333,101.0077305,0.802646015,133.6936882,12192.15328,0.868572849,48.0107098,9.78E-05,3.815780733,0.203246666,0.500348086,1.959252634,3156.211489,4936.653946
20339,88.51895373,101.2762316,0.849236164,133.4519446,12240.83778,0.867348444,35.08424177,9.73E-05,3.7814526,0.203325067,0.500663749,1.965137975,3198.475204,4972.567318
19424,103.6837932,99.28715806,0.456125011,136.0397792,11769.5091,0.869336903,47.569202,0.000101192,3.760568395,0.203333328,0.499897035,1.973635427,3040.364367,4769.244696
19617,101.4423714,99.16722757,0.528576038,134.9508132,11840.97702,0.866952133,35.22028384,0.000101517,3.709670447,0.20308327,0.500790131,1.964576547,3085.3182,4818.638844
20125,93.98956522,100.5565465,0.704756008,134.6641477,12127.85707,0.868124224,40.39317499,9.87E-05,3.81955445,0.20266521,0.499975155,1.977936792,3146.863248,4933.409859
19349,94.60401054,100.0233852,0.706150585,133.8968435,12168.48279,0.867590056,36.93187639,9.98E-05,3.774455164,0.2032653,0.499715748,1.975178405,3035.598614,4713.480918
19098,100.8612944,99.18193255,0.54666596,134.2118459,11909.69396,0.86700178,36.28301996,0.000101462,3.668409911,0.203695589,0.500418892,1.93638171,3007.913676,4700.378048
20397,98.94582537,99.39147688,0.596359745,134.2394086,11896.39147,0.8678237,32.10454913,0.000101075,3.736490217,0.203045457,0.500563808,1.970225269,3196.917532,5017.323604
19458,92.84592456,99.99711618,0.759008437,133.2822034,12224.81529,0.867869257,40.37547373,9.98E-05,3.751854398,0.202526304,0.499691644,1.958963283,3043.803661,4777.632727
19892,92.44887392,99.85032613,0.775674194,133.3076392,12257.59722,0.869595817,37.80673661,0.000100139,3.773227466,0.198837371,0.499597828,1.967699738,3095.483397,4876.933588
19850,102.8380353,99.01539313,0.487459049,135.9002231,11852.98454,0.867758186,34.34965655,0.000101838,3.653773602,0.203135792,0.499697733,1.973182781,3115.895856,4847.972074
19892,104.9413835,98.98449526,0.423555654,136.3493094,11818.94244,0.868540117,36.69945838,0.000101881,3.588804822,0.203389405,0.499245928,1.986104118,3125.34921,4852.853993
20862,92.79997124,99.88481317,0.766370896,132.7371009,12198.97709,0.867654108,38.75095947,0.000100043,3.709011509,0.203553417,0.500814879,1.961619449,3281.299196,5137.460375
20152,95.15789996,99.55681596,0.703709168,134.7241467,12027.79069,0.868449782,38.41287755,0.00010071,3.716148659,0.203549835,0.499106788,1.979021674,3160.873335,4925.008352
20646,102.4268623,99.17928143,0.500240682,135.2514484,11795.44745,0.869078756,41.80705857,0.000101455,3.732606996,0.203096854,0.501065582,1.961913968,3247.114065,5072.051136
19660,101.3287894,99.18421628,0.527833592,134.9103879,11816.38337,0.868209563,42.70135974,0.000101448,3.732393861,0.203486619,0.49923703,1.971166582,3081.206623,4790.174733
20381,82.87787645,101.9634623,0.983297759,130.6601617,12815.95506,0.869829743,32.99536613,9.60E-05,3.662938384,0.203604568,0.499975467,1.972129539,3196.475564,4983.308734
20323,82.87172169,102.1994622,0.979566435,130.6400696,12832.704,0.868867785,38.49916239,9.56E-05,3.695886153,0.20362314,0.500861093,1.964436585,3196.513115,4988.284802
20358,99.04435603,99.29393091,0.596706036,134.7768293,11897.32309,0.867963454,41.65555556,0.000101217,3.736702235,0.203581469,0.50068769,1.965564603,3200.866183,4987.75699
20133,99.36318482,99.16054833,0.58959242,134.5650234,11896.9153,0.867332241,37.44973256,0.00010149,3.668681173,0.20368692,0.501167238,1.961149653,3163.751635,4937.81328
20630,92.17809016,99.82469527,0.785323472,132.2704048,12273.00171,0.868734852,37.0121815,0.000100183,3.68129517,0.203206902,0.499418323,1.981849947,3242.050374,5037.117636
20649,89.87931619,100.3721189,0.835306955,131.915857,12379.02576,0.86740278,35.6709002,9.91E-05,3.726841858,0.203727267,0.5001695,1.959914795,3240.133811,5057.806933
20437,88.34946421,100.7376814,0.872015314,131.4192183,12397.74301,0.86813133,40.76998981,9.83E-05,3.737360375,0.202752378,0.500366981,1.969098377,3208.911793,5022.33405
20867,89.76254373,100.357194,0.843609393,131.4930699,12397.66168,0.867446207,44.48852476,9.91E-05,3.697740614,0.203247092,0.5007428,1.957603598,3282.845535,5144.13274
20386,89.99274012,100.3601821,0.831087482,132.3236813,12224.94921,0.868144805,34.06339887,9.91E-05,3.738964004,0.202928139,0.499362307,1.978683694,3193.841257,4994.694695
19881,89.79880288,100.5223729,0.833089118,132.4351131,12226.93591,0.8671596,38.104419,9.88E-05,3.746579559,0.203706789,0.50072934,1.967855349,3115.400201,4892.593169
20896,111.1411275,100.0025658,0.232810416,138.648351,11964.00048,0.868874426,51.2388851,9.97E-05,3.741248087,0.203477965,0.499282159,1.975845874,3280.482795,5088.804275
19857,107.6361485,100.2227214,0.333577458,137.4489504,11948.80097,0.868106965,47.10903565,9.94E-05,3.77773364,0.202425503,0.501284182,1.947759695,3122.384167,4894.562588
20664,97.86682153,99.1513585,0.631905556,134.458233,11911.70081,0.868950832,46.057774,0.000101501,3.708234677,0.202646656,0.499370887,1.980715186,3234.21911,5062.962981
19905,99.17020849,99.05619714,0.595381303,135.0626132,11913.99586,0.86802311,42.18307369,0.000101726,3.698343048,0.202721962,0.499422256,1.971431446,3119.261945,4864.423398
20110,104.5131278,99.08339479,0.437045699,136.5075276,11810.15246,0.866832422,38.17993552,0.00010168,3.648177623,0.20351273,0.499950273,1.953451363,3162.402029,4929.556594
20075,104.9907846,99.09124727,0.423650978,137.1722113,11812.5378,0.867148194,49.78994909,0.000101587,3.681136646,0.202711545,0.50132005,1.949920509,3152.249006,4934.108704
19841,94.23985686,99.54103383,0.728009519,133.1797095,11988.22731,0.867799002,33.85966857,0.000100774,3.709223474,0.203061476,0.499218789,1.985058051,3102.556386,4843.262696
20084,94.28500299,99.52818953,0.72766946,133.1797649,11984.12153,0.867954591,41.5247606,0.000100748,3.711742118,0.203608437,0.499701255,1.98306098,3140.31945,4923.008968
20096,111.5856887,99.79658097,0.21842257,139.4117207,11907.81073,0.869874602,39.90326461,0.000100196,3.619187532,0.204205469,0.499502389,1.988443913,3155.426181,4916.987049
19872,111.7682669,99.77874922,0.214218904,139.4371283,11928.49884,0.867099436,38.5373506,0.000100244,3.610938608,0.203771824,0.500553543,1.972252941,3123.616266,4894.663416
20441,90.94985568,100.4998612,0.797315632,132.6818369,12130.50002,0.868059293,32.97153445,9.88E-05,3.782536499,0.202754345,0.499535248,1.966506708,3195.428362,5005.390755
19910,93.54103466,99.67663322,0.745275108,132.4818692,12121.67935,0.867503767,37.20525705,0.000100472,3.760853218,0.202211075,0.499447514,1.985720032,3113.247788,4873.741955
20606,107.1058915,99.26355442,0.357656098,137.9085441,11853.99642,0.867562846,42.33103265,0.000101231,3.652279286,0.204098234,0.500145589,1.974383854,3243.170968,5034.584708
20344,106.7303873,99.30583631,0.371347894,138.3483095,11973.96432,0.867233582,34.60831309,0.000101201,3.669973271,0.203775536,0.500491545,1.96199175,3211.689256,4994.535258
20093,97.15612402,99.22247379,0.652983509,134.5115786,11929.12383,0.869058876,51.15083402,0.000101328,3.710802611,0.202990137,0.500721644,1.971970977,3152.061127,4924.769407
19628,95.43162829,99.37412364,0.700162031,133.487421,12012.81079,0.86824944,33.36474215,0.000101083,3.666513634,0.202950536,0.500152843,1.964958745,3080.481919,4812.835388
20342,104.3913086,99.11072001,0.437123754,136.9059164,11855.52438,0.868056238,33.92469229,0.000101635,3.675938659,0.203756275,0.499852522,1.968922109,3186.603462,4987.154406
20094,107.2743107,99.64647309,0.350466037,137.5283166,11801.8931,0.868219369,43.12747457,0.000100487,3.766990178,0.203676724,0.500298597,1.979210186,3153.5095,4917.718989
19624,92.5763351,99.84564239,0.771789375,133.2858668,12280.30405,0.867916837,31.99394415,0.000100145,3.689589085,0.203715161,0.50025479,1.977182439,3074.529999,4804.075481
20567,99.65853066,99.21792665,0.578642414,134.6961234,11981.02083,0.867457578,35.75452265,0.000101404,3.715562808,0.203330441,0.499149122,1.967757647,3226.031366,5031.354179
20169,103.9237444,99.13178104,0.453801596,136.9386524,12227.21322,0.867321136,33.95615707,0.000101597,3.689693591,0.203254088,0.500619763,1.97088244,3164.898584,4918.696345
20630,104.3888997,99.0654755,0.439478168,135.6337297,11850.21274,0.867959283,29.82398,0.000101768,3.684287931,0.202769095,0.499321377,1.991554218,3231.314533,5052.038928
20103,105.8335074,99.72272218,0.393569252,136.3730395,11891.19635,0.870268119,55.2990925,0.000100259,3.805198747,0.20331446,0.49987564,1.967857498,3165.182506,4932.484327
20126,104.5456623,99.42478178,0.434559113,136.0509556,11890.99111,0.868876081,62.37129927,0.000100863,3.805150724,0.202993626,0.500099374,1.970491803,3164.273721,4947.608843
19881,105.3512902,99.23017127,0.412189374,136.6607642,11898.6321,0.868417082,49.48725604,0.000101318,3.729862499,0.202920036,0.500528142,1.964224701,3121.136871,4873.475932
20152,103.0917527,99.22475473,0.477498517,136.3614426,11859.7816,0.868648273,54.76957043,0.000101293,3.779271634,0.203031654,0.499900754,1.973793925,3161.7838,4933.92297
19609,107.1763476,99.51627092,0.348006106,137.6175446,11973.18366,0.869702688,42.632905,0.000100767,3.75751985,0.20361034,0.499566526,1.987954267,3057.607391,4811.158228
20610,107.216788,99.69640493,0.350107605,137.1928134,11933.27921,0.86802523,49.74358292,0.000100366,3.782788794,0.203193496,0.499611839,1.976109546,3229.196368,5033.774983
19335,109.1976726,99.69534966,0.291911756,138.78539,11986.97686,0.869252651,56.81870479,0.000100357,3.770073408,0.203054036,0.499301784,1.972757406,3018.53035,4731.041434
20591,106.4753047,99.35360079,0.379646902,137.6658905,11977.26222,0.868680491,44.51473802,0.000101076,3.726974325,0.202921987,0.50148123,1.960681774,3234.925431,5084.390858
19609,103.5103269,99.57292426,0.453743081,136.3141846,11883.67005,0.870926615,62.5047416,0.000100566,3.821187708,0.203866049,0.499260544,1.971399387,3056.798774,4813.492543
20367,103.3192419,99.47008428,0.467018313,136.4758923,11872.29333,0.869249276,53.71282217,0.000100813,3.807187168,0.203167564,0.500171847,1.967311279,3188.896927,4989.165309
20319,106.1836212,99.26575107,0.386715286,137.9247248,11955.61373,0.868940401,53.96227231,0.000101221,3.732025236,0.203213475,0.499434027,1.972506898,3194.461766,4981.922152
20119,104.8898554,99.07777753,0.423824182,137.4734282,11911.2854,0.868830459,48.24937193,0.000101626,3.678255589,0.203366704,0.499776331,1.956936847,3153.444555,4942.686325
20093,105.2454088,99.18978989,0.410499324,137.1347101,11873.21683,0.86890957,57.73284113,0.000101372,3.77992871,0.202066171,0.499328124,1.989534536,3128.202831,4904.213994
20098,106.0925465,99.26197728,0.385733937,136.9548958,11867.15631,0.869340233,54.00191361,0.000101209,3.75886096,0.202779608,0.499900488,1.965462327,3140.660595,4928.59152
20359,107.8763201,99.86122962,0.339760233,137.7004761,11986.9767,0.867576993,51.6915651,0.000100008,3.77159552,0.203699325,0.501350754,1.95199373,3217.714216,5040.960615
19858,107.4845906,99.74945745,0.344631813,137.7041467,11962.92419,0.869523618,84.31448665,0.000100079,3.831012157,0.202813442,0.500352503,1.968297101,3104.491747,4850.835548
19621,102.6427807,99.26816902,0.490073219,135.7965558,11885.52538,0.868559197,42.37750238,0.000101267,3.747169838,0.203528884,0.499719688,1.976746558,3084.060071,4805.568281
18940,105.3328405,99.53311936,0.405198237,135.8759617,11863.58598,0.864572334,44.19425804,0.000100743,3.768860739,0.203445534,0.498838437,1.967929721,2961.917443,4649.390135
19859,105.5885996,99.16044869,0.400412191,136.9851431,11930.34558,0.868825218,44.05647528,0.000101494,3.715034305,0.203330201,0.499118787,1.971650525,3105.95117,4867.455004
19880,105.2300805,99.18002611,0.41307616,137.167169,11925.17082,0.870523139,55.06852118,0.000101382,3.723622119,0.203402806,0.499647887,1.979663747,3118.692943,4858.661532
21172,105.1376818,99.37759821,0.413948195,137.2935005,11859.72246,0.86822218,43.42907434,0.000101041,3.763258762,0.203984362,0.500377858,1.968850293,3321.610157,5223.205399
